Snapshot,Label,Time,Value1,Value2,Value3,Value4,Value5,Category1,Category2,Category3
35,3,2025/08/07 20:00:00,3512,4489,-0.296080664,4511,-0.026633971,D,B,H
35,3,2025/08/07 21:00:00,3513,4488,0.643768833,4512,0.586201974,D,B,H
35,3,2025/08/07 22:00:00,3514,4487,0.991740235,4513,0.957832994,D,D,H
35,3,2025/08/07 23:00:00,3515,4486,0.427910238,4514,0.935343819,D,C,H
35,3,2025/08/08 00:00:00,3516,4485,-0.529338458,4515,0.527988087,D,A,H
35,3,2025/08/08 01:00:00,3517,4484,-0.999915817,4516,-0.096619263,D,B,H
35,3,2025/08/08 02:00:00,3518,4483,-0.551175185,4517,-0.681470619,D,D,H
35,3,2025/08/08 03:00:00,3519,4482,0.40431337,4518,-0.985916796,D,C,H
35,3,2025/08/08 04:00:00,3520,4481,0.988078077,4519,-0.884687117,D,D,H
35,3,2025/08/08 05:00:00,3521,4480,0.663408357,4520,-0.419434629,D,B,H
35,3,2025/08/08 06:00:00,3522,4479,-0.271195947,4521,0.218402912,D,C,H
35,3,2025/08/08 07:00:00,3523,4478,-0.956463948,4522,0.766374058,D,D,H
35,3,2025/08/08 08:00:00,3524,4477,-0.762363406,4523,0.999004749,D,D,H
35,3,2025/08/08 09:00:00,3525,4476,0.132650536,4524,0.820574275,D,B,H
35,3,2025/08/08 10:00:00,3526,4475,0.905706187,4525,0.304501547,D,D,H
35,3,2025/08/08 11:00:00,3527,4474,0.846059747,4526,-0.336864641,D,D,H
35,3,2025/08/08 12:00:00,3528,4473,0.008549877,4527,-0.839620905,D,A,H
35,3,2025/08/08 13:00:00,3529,4472,-0.83682071,4528,-0.996897784,D,A,H
35,3,2025/08/08 14:00:00,3530,4471,-0.912822196,4529,-0.743980453,D,A,H
35,3,2025/08/08 15:00:00,3531,4470,-0.149579164,4530,-0.184936979,D,D,H
35,3,2025/08/08 16:00:00,3532,4469,0.751186261,4531,0.45020264,D,C,H
35,3,2025/08/08 17:00:00,3533,4468,0.961314502,4532,0.900097072,D,C,H
35,3,2025/08/08 18:00:00,3534,4467,0.287614623,4533,0.97962795,D,B,H
35,3,2025/08/08 19:00:00,3535,4466,-0.650516814,4534,0.656070648,D,A,H
35,3,2025/08/08 20:00:00,3536,4465,-0.990566092,4535,0.06255951,D,C,H
35,3,2025/08/08 21:00:00,3537,4464,-0.419893474,4536,-0.556693032,D,D,H
35,3,2025/08/08 22:00:00,3538,4463,0.536827268,4537,-0.946882713,D,A,H
35,3,2025/08/08 23:00:00,3539,4462,0.999991495,4538,-0.94745792,D,D,H
35,3,2025/08/09 00:00:00,3540,4461,0.543768153,4539,-0.558181971,D,A,H
35,3,2025/08/09 01:00:00,3541,4460,-0.412393121,4540,0.060769493,D,A,H
35,3,2025/08/09 02:00:00,3542,4459,-0.989402062,4541,0.654716092,D,B,H
35,3,2025/08/09 03:00:00,3543,4458,-0.65675931,4542,0.979266216,D,A,H
35,3,2025/08/09 04:00:00,3544,4457,0.279704923,4543,0.900877003,D,D,H
35,3,2025/08/09 05:00:00,3545,4456,0.959009739,4544,0.451803317,D,D,H
35,3,2025/08/09 06:00:00,3546,4455,0.756605424,4545,-0.183174188,D,B,H
35,3,2025/08/09 07:00:00,3547,4454,-0.141418428,4546,-0.742780885,D,C,H
35,3,2025/08/09 08:00:00,3548,4453,-0.90942283,4547,-0.996755025,D,C,H
35,3,2025/08/09 09:00:00,3549,4452,-0.841308076,4548,-0.840593697,D,B,H
35,3,2025/08/09 10:00:00,3550,4451,0.000301444,4549,-0.338552708,D,D,H
35,3,2025/08/09 11:00:00,3551,4450,0.841633817,4550,0.302792794,D,D,H
35,3,2025/08/09 12:00:00,3552,4449,0.909171941,4551,0.819547939,D,D,H
35,3,2025/08/09 13:00:00,3553,4448,0.140821575,4552,0.999083136,D,B,H
35,3,2025/08/09 14:00:00,3554,4447,-0.756999498,4553,0.767524915,D,D,H
35,3,2025/08/09 15:00:00,3555,4446,-0.958838723,4554,0.220152695,D,A,H
35,3,2025/08/09 16:00:00,3556,4445,-0.279126048,4555,-0.417805905,D,A,H
35,3,2025/08/09 17:00:00,3557,4444,0.657213828,4556,-0.883849624,D,C,H
35,3,2025/08/09 18:00:00,3558,4443,0.989314342,4557,-0.986215137,D,C,H
35,3,2025/08/09 19:00:00,3559,4442,0.411843812,4558,-0.682782036,D,D,H
35,3,2025/08/09 20:00:00,3560,4441,-0.544274019,4559,-0.098404146,D,C,H
35,3,2025/08/09 21:00:00,3561,4440,-0.999988827,4560,0.526464165,D,C,H
35,3,2025/08/09 22:00:00,3562,4439,-0.536318519,4561,0.934707907,D,C,H
35,3,2025/08/09 23:00:00,3563,4438,0.420440562,4562,0.958346751,D,B,H
35,3,2025/08/10 00:00:00,3564,4437,0.990648529,4563,0.587654005,D,A,H
35,3,2025/08/10 01:00:00,3565,4436,0.650058808,4564,-0.024841134,D,A,H
35,3,2025/08/10 02:00:00,3566,4435,-0.288191984,4565,-0.627114876,D,C,H
35,3,2025/08/10 03:00:00,3567,4434,-0.961480394,4566,-0.971349232,D,B,H
35,3,2025/08/10 04:00:00,3568,4433,-0.750788164,4567,-0.915901859,D,A,H
35,3,2025/08/10 05:00:00,3569,4432,0.150175241,4568,-0.483587724,D,B,H
35,3,2025/08/10 06:00:00,3570,4431,0.913068223,4569,0.14770858,D,A,H
35,3,2025/08/10 07:00:00,3571,4430,0.836490491,4570,0.718227135,D,C,H
35,3,2025/08/10 08:00:00,3572,4429,-0.009152741,4571,0.993216281,D,B,H
35,3,2025/08/10 09:00:00,3573,4428,-0.846380985,4572,0.859526049,D,A,H
35,3,2025/08/10 10:00:00,3574,4427,-0.905450455,4573,0.372166048,D,C,H
35,3,2025/08/10 11:00:00,3575,4426,-0.132052952,4574,-0.26832937,D,D,H
35,3,2025/08/10 12:00:00,3576,4425,0.762753425,4575,-0.79841512,D,B,H
35,3,2025/08/10 13:00:00,3577,4424,0.956287822,4576,-0.999976456,D,C,H
35,3,2025/08/10 14:00:00,3578,4423,0.270615605,4577,-0.7900768,D,B,H
35,3,2025/08/10 15:00:00,3579,4422,-0.663859351,4578,-0.255083705,D,B,H
35,3,2025/08/10 16:00:00,3580,4421,-0.987985081,4579,0.384868856,D,D,H
35,3,2025/08/10 17:00:00,3581,4420,-0.403761884,4580,0.866459166,D,A,H
35,3,2025/08/10 18:00:00,3582,4419,0.551678127,4581,0.991526934,D,A,H
35,3,2025/08/10 19:00:00,3583,4418,0.999907812,4582,0.708610439,D,C,H
35,3,2025/08/10 20:00:00,3584,4417,0.528826866,4583,0.134121525,D,A,H
35,3,2025/08/10 21:00:00,3585,4416,-0.428455062,4584,-0.495554465,D,C,H
35,3,2025/08/10 22:00:00,3586,4415,-0.991817382,4585,-0.921324321,D,D,H
35,3,2025/08/10 23:00:00,3587,4414,-0.643307375,4586,-0.967996232,D,B,H
35,3,2025/08/11 00:00:00,3588,4413,0.296656466,4587,-0.616366075,D,A,H
35,3,2025/08/11 01:00:00,3589,4412,0.96387572,4588,-0.011119349,D,C,H
35,3,2025/08/11 02:00:00,3590,4411,0.744912082,4589,0.598702663,D,D,H
35,3,2025/08/11 03:00:00,3591,4410,-0.158920289,4590,0.962176083,D,D,H
35,3,2025/08/11 04:00:00,3592,4409,-0.916642079,4591,0.929742255,D,D,H
35,3,2025/08/11 05:00:00,3593,4408,-0.83160737,4592,0.514746748,D,D,H
35,3,2025/08/11 06:00:00,3594,4407,0.018003321,4593,-0.112051953,D,C,H
35,3,2025/08/11 07:00:00,3595,4406,0.851061841,4594,-0.692744561,D,C,H
35,3,2025/08/11 08:00:00,3596,4405,0.901658029,4595,-0.988393093,D,B,H
35,3,2025/08/11 09:00:00,3597,4404,0.123273984,4596,-0.877346846,D,C,H
35,3,2025/08/11 10:00:00,3598,4403,-0.768447594,4597,-0.405298096,D,A,H
35,3,2025/08/11 11:00:00,3599,4402,-0.953661998,4598,0.233518938,D,A,H
35,3,2025/08/11 12:00:00,3600,4401,-0.262083959,4599,0.776249776,D,C,H
36,3,2025/05/18 11:00:00,3601,4400,0.670452863,4600,0.99957659,D,A,H
36,3,2025/05/18 12:00:00,3602,4399,0.986578415,4601,0.811606944,D,D,H
36,3,2025/05/18 13:00:00,3603,4398,0.395648322,4602,0.289684836,D,B,H
36,3,2025/05/18 14:00:00,3604,4397,-0.559039014,4603,-0.351434088,D,A,H
36,3,2025/05/18 15:00:00,3605,4396,-0.999748458,4604,-0.847948189,D,D,H
36,3,2025/05/18 16:00:00,3606,4395,-0.521293781,4605,-0.995556471,D,D,H
36,3,2025/05/18 17:00:00,3607,4394,0.436435994,4606,-0.733522455,D,B,H
36,3,2025/05/18 18:00:00,3608,4393,0.992908529,4607,-0.169665455,D,C,H
36,3,2025/05/18 19:00:00,3609,4392,0.636505541,4608,0.464003905,D,D,H
36,3,2025/05/18 20:00:00,3610,4391,-0.305097706,4609,0.906749263,D,D,H
36,3,2025/05/18 21:00:00,3611,4390,-0.966195529,4610,0.976393884,D,C,H
36,3,2025/05/18 22:00:00,3612,4389,-0.738977639,4611,0.644281049,D,C,H
36,3,2025/05/18 23:00:00,3613,4388,0.167652885,4612,0.047065452,D,A,H
36,3,2025/05/19 00:00:00,3614,4387,0.920144119,4613,-0.569516198,D,B,H
36,3,2025/05/19 01:00:00,3615,4386,0.826659094,4614,-0.951758631,D,A,H
36,3,2025/05/19 02:00:00,3616,4385,-0.02685249,4615,-0.942380292,D,D,H
36,3,2025/05/19 03:00:00,3617,4384,-0.855676018,4616,-0.545240093,D,B,H
36,3,2025/05/19 04:00:00,3618,4383,-0.897794962,4617,0.076250418,D,A,H
36,3,2025/05/19 05:00:00,3619,4382,-0.114485357,4618,0.666366118,D,D,H
36,3,2025/05/19 06:00:00,3620,4381,0.774081556,4619,0.982291698,D,D,H
36,3,2025/05/19 07:00:00,3621,4380,0.950961457,4620,0.894033044,D,B,H
36,3,2025/05/19 08:00:00,3622,4379,0.25353178,4621,0.437906005,D,B,H
36,3,2025/05/19 09:00:00,3623,4378,-0.676993847,4622,-0.198406516,D,B,H
36,3,2025/05/19 10:00:00,3624,4377,-0.985094453,4623,-0.753080572,D,B,H
36,3,2025/05/19 11:00:00,3625,4376,-0.387503762,4624,-0.997884053,D,D,H
36,3,2025/05/19 12:00:00,3626,4375,0.566356101,4625,-0.832087504,D,C,H
36,3,2025/05/19 13:00:00,3627,4374,0.999510776,4626,-0.323911343,D,C,H
36,3,2025/05/19 14:00:00,3628,4373,0.513719853,4627,0.317544839,D,C,H
36,3,2025/05/19 15:00:00,3629,4372,-0.444382733,4628,0.82834063,D,C,H
36,3,2025/05/19 16:00:00,3630,4371,-0.993921884,4629,0.998298538,D,A,H
36,3,2025/05/19 17:00:00,3631,4370,-0.629653839,4630,0.757485867,D,A,H
36,3,2025/05/19 18:00:00,3632,4369,0.313515042,4631,0.204989971,D,C,H
36,3,2025/05/19 19:00:00,3633,4368,0.968439639,4632,-0.431853288,D,D,H
36,3,2025/05/19 20:00:00,3634,4367,0.732985298,4633,-0.891001581,D,C,H
36,3,2025/05/19 21:00:00,3635,4366,-0.176372346,4634,-0.983528846,D,B,H
36,3,2025/05/19 22:00:00,3636,4365,-0.923574068,4635,-0.671362828,D,B,H
36,3,2025/05/19 23:00:00,3637,4364,-0.821646052,4636,-0.08295069,D,D,H
36,3,2025/05/20 00:00:00,3638,4363,0.035699556,4637,0.539593225,D,D,H
36,3,2025/05/20 01:00:00,3639,4362,0.860223156,4638,0.940110348,D,B,H
36,3,2025/05/20 02:00:00,3640,4361,0.893861554,4639,0.953799627,D,C,H
36,3,2025/05/20 03:00:00,3641,4360,0.105687761,4640,0.575028324,D,A,H
36,3,2025/05/20 04:00:00,3642,4359,-0.779654872,4641,-0.040350275,D,B,H
36,3,2025/05/20 05:00:00,3643,4358,-0.948186411,4642,-0.639125919,D,A,H
36,3,2025/05/20 06:00:00,3644,4357,-0.244959737,4643,-0.974919986,D,D,H
36,3,2025/05/20 07:00:00,3645,4356,0.68348179,4644,-0.909563062,D,B,H
36,3,2025/05/20 08:00:00,3646,4355,0.983533311,4645,-0.469947607,D,B,H
36,3,2025/05/20 09:00:00,3647,4354,0.379328842,4646,0.16303751,D,C,H
36,3,2025/05/20 10:00:00,3648,4353,-0.573628815,4647,0.728937472,D,B,H
36,3,2025/05/20 11:00:00,3649,4352,-0.999194785,4648,0.994901036,D,B,H
36,3,2025/05/20 12:00:00,3650,4351,-0.506105678,4649,0.851491994,D,A,H
36,3,2025/05/20 13:00:00,3651,4350,0.452294656,4650,0.357718961,D,A,H
36,3,2025/05/20 14:00:00,3652,4349,0.994857369,4651,-0.283244936,D,C,H
36,3,2025/05/20 15:00:00,3653,4348,0.622752805,4652,-0.807661847,D,D,H
36,3,2025/05/20 16:00:00,3654,4347,-0.321907816,4653,-0.999749587,D,A,H
36,3,2025/05/20 17:00:00,3655,4346,-0.970607875,4654,-0.780469685,D,B,H
36,3,2025/05/20 18:00:00,3656,4345,-0.72693553,4655,-0.24004939,D,B,H
36,3,2025/05/20 19:00:00,3657,4344,0.185077989,4656,0.399144191,D,B,H
36,3,2025/05/20 20:00:00,3658,4343,0.926931658,4657,0.87410164,D,B,H
36,3,2025/05/20 21:00:00,3659,4342,0.816568636,4658,0.989391892,D,D,H
36,3,2025/05/20 22:00:00,3660,4341,-0.044543824,4659,0.697576389,D,A,H
36,3,2025/05/20 23:00:00,3661,4340,-0.864702898,4660,0.118728654,D,C,H
36,3,2025/05/21 00:00:00,3662,4339,-0.889858115,4661,-0.50897244,D,C,H
36,3,2025/05/21 01:00:00,3663,4338,-0.096881885,4662,-0.927246299,D,C,H
36,3,2025/05/21 02:00:00,3664,4337,0.785167103,4663,-0.963985491,D,A,H
36,3,2025/05/21 03:00:00,3665,4336,0.945337078,4664,-0.604072918,D,D,H
36,3,2025/05/21 04:00:00,3666,4335,0.236368502,4665,0.00439795,D,A,H
36,3,2025/05/21 05:00:00,3667,4334,-0.689916184,4666,0.611059191,D,D,H
36,3,2025/05/21 06:00:00,3668,4333,-0.981895113,4667,0.96628749,D,C,H
36,3,2025/05/21 07:00:00,3669,4332,-0.371124203,4668,0.923916818,D,A,H
36,3,2025/05/21 08:00:00,3670,4331,0.580856587,4669,0.501381464,D,A,H
36,3,2025/05/21 09:00:00,3671,4330,0.99880051,4670,-0.127457662,D,A,H
36,3,2025/05/21 10:00:00,3672,4329,0.49845185,4671,-0.703851698,D,D,H
36,3,2025/05/21 11:00:00,3673,4328,-0.460171142,4672,-0.990631396,D,D,H
36,3,2025/05/21 12:00:00,3674,4327,-0.995714908,4673,-0.86979532,D,C,H
36,3,2025/05/21 13:00:00,3675,4326,-0.61580298,4674,-0.391063971,D,A,H
36,3,2025/05/21 14:00:00,3676,4325,0.330275369,4675,0.248578736,D,A,H
36,3,2025/05/21 15:00:00,3677,4324,0.972700066,4676,0.785938581,D,C,H
36,3,2025/05/21 16:00:00,3678,4323,0.720828809,4677,0.999907743,D,A,H
36,3,2025/05/21 17:00:00,3679,4322,-0.193769131,4678,0.802444186,D,C,H
36,3,2025/05/21 18:00:00,3680,4321,-0.930216626,4679,0.274798373,D,B,H
36,3,2025/05/21 19:00:00,3681,4320,-0.811427244,4680,-0.365918913,D,D,H
36,3,2025/05/21 20:00:00,3682,4319,0.053384603,4681,-0.856071295,D,D,H
36,3,2025/05/21 21:00:00,3683,4318,0.869114893,4682,-0.993975439,D,D,H
36,3,2025/05/21 22:00:00,3684,4317,0.885784958,4683,-0.722887832,D,C,H
36,3,2025/05/21 23:00:00,3685,4316,0.088068418,4684,-0.154353077,D,B,H
36,3,2025/05/22 00:00:00,3686,4315,-0.79061782,4685,0.477693444,D,C,H
36,3,2025/05/22 01:00:00,3687,4314,-0.94241368,4686,0.913183118,D,C,H
36,3,2025/05/22 02:00:00,3688,4313,-0.227758749,4687,0.972924713,D,D,H
36,3,2025/05/22 03:00:00,3689,4312,0.696296525,4688,0.632336314,D,D,H
36,3,2025/05/22 04:00:00,3690,4311,0.980179985,4689,0.031560062,D,B,H
36,3,2025/05/22 05:00:00,3691,4310,0.362890487,4690,-0.582202231,D,D,H
36,3,2025/05/22 06:00:00,3692,4309,-0.588038851,4691,-0.956405375,D,B,H
36,3,2025/05/22 07:00:00,3693,4308,-0.998327982,4692,-0.937075749,D,A,H
36,3,2025/05/22 08:00:00,3694,4307,-0.49075897,4693,-0.532166927,D,A,H
36,3,2025/05/22 09:00:00,3695,4306,0.468011576,4694,0.091712983,D,D,H
36,3,2025/05/22 10:00:00,3696,4305,0.996494437,4695,0.67785569,D,A,H
36,3,2025/05/22 11:00:00,3697,4304,0.608804908,4696,0.985080654,D,D,H
36,3,2025/05/22 12:00:00,3698,4303,-0.338617045,4697,0.886973811,D,A,H
36,3,2025/05/22 13:00:00,3699,4302,-0.974716049,4698,0.42390325,D,D,H
36,3,2025/05/22 14:00:00,3700,4301,-0.714665613,4699,-0.213591069,D,B,H
37,3,2025/03/11 13:00:00,3701,4300,0.202445092,4700,-0.763198926,D,C,H
37,3,2025/03/11 14:00:00,3702,4299,0.933428713,4701,-0.998772802,D,D,H
37,3,2025/03/11 15:00:00,3703,4298,0.80622228,4702,-0.823380952,D,A,H
37,3,2025/03/11 16:00:00,3704,4297,-0.0622212,4703,-0.309191982,D,A,H
37,3,2025/03/11 17:00:00,3705,4296,-0.873458795,4704,0.332220423,D,A,H
37,3,2025/03/11 18:00:00,3706,4295,-0.881642402,4705,0.836933865,D,B,H
37,3,2025/03/11 19:00:00,3707,4294,-0.079248051,4706,0.99727356,D,C,H
37,3,2025/03/11 20:00:00,3708,4293,0.796006593,4707,0.747264424,D,C,H
37,3,2025/03/11 21:00:00,3709,4292,0.939416446,4708,0.189777887,D,A,H
37,3,2025/03/11 22:00:00,3710,4291,0.219131151,4709,-0.445796686,D,D,H
37,3,2025/03/11 23:00:00,3711,4290,-0.702622314,4710,-0.897938994,D,C,H
37,3,2025/03/12 00:00:00,3712,4289,-0.978388064,4711,-0.980605732,D,D,H
37,3,2025/03/12 01:00:00,3713,4288,-0.35462834,4712,-0.659781963,D,B,H
37,3,2025/03/12 02:00:00,3714,4287,0.595175044,4713,-0.06747726,D,B,H
37,3,2025/03/12 03:00:00,3715,4286,0.997777237,4714,0.552592357,D,A,H
37,3,2025/03/12 04:00:00,3716,4285,0.48302764,4715,0.94528642,D,D,H
37,3,2025/03/12 05:00:00,3717,4284,-0.475815342,4716,0.949022837,D,D,H
37,3,2025/03/12 06:00:00,3718,4283,-0.997195893,4717,0.562264181,D,D,H
37,3,2025/03/12 07:00:00,3719,4282,-0.601759139,4718,-0.0558497,D,A,H
37,3,2025/03/12 08:00:00,3720,4281,0.346932192,4719,-0.650983067,D,B,H
37,3,2025/03/12 09:00:00,3721,4280,0.976655666,4720,-0.978255989,D,C,H
37,3,2025/03/12 10:00:00,3722,4279,0.708446424,4721,-0.903005253,D,B,H
37,3,2025/03/12 11:00:00,3723,4278,-0.211105193,4722,-0.456194331,D,C,H
37,3,2025/03/12 12:00:00,3724,4277,-0.936567669,4723,0.178327183,D,D,H
37,3,2025/03/12 13:00:00,3725,4276,-0.80095415,4724,0.739472289,D,D,H
37,3,2025/03/12 14:00:00,3726,4275,0.071052921,4725,0.99634623,D,C,H
37,3,2025/03/12 15:00:00,3727,4274,0.877734264,4726,0.843252909,D,A,H
37,3,2025/03/12 16:00:00,3728,4273,0.877430772,4727,0.343185739,D,A,H
37,3,2025/03/12 17:00:00,3729,4272,0.070421475,4728,-0.2980923,D,D,H
37,3,2025/03/12 18:00:00,3730,4271,-0.801333001,4729,-0.816714097,D,B,H
37,3,2025/03/12 19:00:00,3731,4270,-0.936345612,4730,-0.999281989,D,B,H
37,3,2025/03/12 20:00:00,3732,4269,-0.210486385,4731,-0.770674641,D,D,H
37,3,2025/03/12 21:00:00,3733,4268,0.708893053,4732,-0.224957274,D,B,H
37,3,2025/03/12 22:00:00,3734,4267,0.976519488,4733,0.413323416,D,A,H
37,3,2025/03/12 23:00:00,3735,4266,0.346338409,4734,0.881533639,D,C,H
37,3,2025/03/13 00:00:00,3736,4265,-0.602264606,4735,0.987018615,D,B,H
37,3,2025/03/13 01:00:00,3737,4264,-0.99714832,4736,0.68637437,D,A,H
37,3,2025/03/13 02:00:00,3738,4263,-0.475258467,4737,0.103307196,D,B,H
37,3,2025/03/13 03:00:00,3739,4262,0.483581829,4738,-0.522267861,D,A,H
37,3,2025/03/13 04:00:00,3740,4261,0.997819221,4739,-0.932945005,D,B,H
37,3,2025/03/13 05:00:00,3741,4260,0.594666223,4740,-0.959742633,D,A,H
37,3,2025/03/13 06:00:00,3742,4259,-0.355220158,4741,-0.591634306,D,B,H
37,3,2025/03/13 07:00:00,3743,4258,-0.978518764,4742,0.019914191,D,B,H
37,3,2025/03/13 08:00:00,3744,4257,-0.702171731,4743,0.623268582,D,A,H
37,3,2025/03/13 09:00:00,3745,4256,0.219748753,4744,0.970166226,D,A,H
37,3,2025/03/13 10:00:00,3746,4255,0.939633247,4745,0.917868912,D,D,H
37,3,2025/03/13 11:00:00,3747,4254,0.795623267,4746,0.487895453,D,C,H
37,3,2025/03/13 12:00:00,3748,4253,-0.079879076,4747,-0.142832681,D,A,H
37,3,2025/03/13 13:00:00,3749,4252,-0.881940965,4748,-0.714789354,D,C,H
37,3,2025/03/13 14:00:00,3750,4251,-0.873150398,4749,-0.992631165,D,D,H
37,3,2025/03/13 15:00:00,3751,4250,-0.061589382,4750,-0.862034355,D,B,H
37,3,2025/03/13 16:00:00,3752,4249,0.806596627,4751,-0.376735682,D,B,H
37,3,2025/03/13 17:00:00,3753,4248,0.933201418,4752,0.263578678,D,C,H
37,3,2025/03/13 18:00:00,3754,4247,0.201825128,4753,0.795438141,D,D,H
37,3,2025/03/13 19:00:00,3755,4246,-0.715108253,4754,0.99999813,D,D,H
37,3,2025/03/13 20:00:00,3756,4245,-0.974574405,4755,0.793088208,D,A,H
37,3,2025/03/13 21:00:00,3757,4244,-0.338021343,4756,0.259845741,D,D,H
37,3,2025/03/13 22:00:00,3758,4243,0.609306983,4757,-0.380315629,D,D,H
37,3,2025/03/13 23:00:00,3759,4242,0.996441278,4758,-0.863988269,D,D,H
37,3,2025/03/14 00:00:00,3760,4241,0.467452058,4759,-0.992155068,D,C,H
37,3,2025/03/14 01:00:00,3761,4240,-0.491310429,4760,-0.712079146,D,D,H
37,3,2025/03/14 02:00:00,3762,4239,-0.998364373,4761,-0.139003532,D,D,H
37,3,2025/03/14 03:00:00,3763,4238,-0.587526717,4762,0.491267959,D,A,H
37,3,2025/03/14 04:00:00,3764,4237,0.363480293,4763,0.919397089,D,B,H
37,3,2025/03/14 05:00:00,3765,4236,0.980305198,4764,0.969221273,D,D,H
37,3,2025/03/14 06:00:00,3766,4235,0.695842025,4765,0.62023932,D,D,H
37,3,2025/03/14 07:00:00,3767,4234,-0.228375097,4766,0.016047072,D,A,H
37,3,2025/03/14 08:00:00,3768,4233,-0.942625208,4767,-0.594748076,D,C,H
37,3,2025/03/14 09:00:00,3769,4232,-0.79023005,4768,-0.960821828,D,A,H
37,3,2025/03/14 10:00:00,3770,4231,0.088698972,4769,-0.931545568,D,A,H
37,3,2025/03/14 11:00:00,3771,4230,0.886078568,4770,-0.51896562,D,C,H
37,3,2025/03/14 12:00:00,3772,4229,0.868801615,4771,0.107153465,D,C,H
37,3,2025/03/14 13:00:00,3773,4228,0.052752464,4772,0.689182041,D,A,H
37,3,2025/03/14 14:00:00,3774,4227,-0.811797059,4773,0.987632414,D,B,H
37,3,2025/03/14 15:00:00,3775,4226,-0.92998411,4774,0.879701004,D,D,H
37,3,2025/03/14 16:00:00,3776,4225,-0.193148059,4775,0.409798424,D,B,H
37,3,2025/03/14 17:00:00,3777,4224,0.721267427,4776,-0.228724192,D,C,H
37,3,2025/03/14 18:00:00,3778,4223,0.972552966,4777,-0.77313351,D,C,H
37,3,2025/03/14 19:00:00,3779,4222,0.329677794,4778,-0.999421056,D,B,H
37,3,2025/03/14 20:00:00,3780,4221,-0.616301622,4779,-0.81447614,D,A,H
37,3,2025/03/14 21:00:00,3781,4220,-0.995656169,4780,-0.294398172,D,C,H
37,3,2025/03/14 22:00:00,3782,4219,-0.459609026,4781,0.346816012,D,A,H
37,3,2025/03/14 23:00:00,3783,4218,0.499000536,4782,0.845325575,D,C,H
37,3,2025/03/15 00:00:00,3784,4217,0.998831306,4783,0.996008449,D,C,H
37,3,2025/03/15 01:00:00,3785,4216,0.58034118,4784,0.736863048,D,B,H
37,3,2025/03/15 02:00:00,3786,4215,-0.371711951,4785,0.174520107,D,C,H
37,3,2025/03/15 03:00:00,3787,4214,-0.982014828,4786,-0.459632741,D,B,H
37,3,2025/03/15 04:00:00,3788,4213,-0.689457801,4787,-0.904660192,D,D,H
37,3,2025/03/15 05:00:00,3789,4212,0.236983549,4788,-0.977446499,D,D,H
37,3,2025/03/15 06:00:00,3790,4211,0.945543317,4789,-0.648042229,D,A,H
37,3,2025/03/15 07:00:00,3791,4210,0.78477492,4790,-0.051987582,D,B,H
37,3,2025/03/15 08:00:00,3792,4209,-0.097511919,4791,0.56545843,D,D,H
37,3,2025/03/15 09:00:00,3793,4208,-0.890146749,4792,0.950234878,D,A,H
37,3,2025/03/15 10:00:00,3794,4207,-0.864384763,4793,0.944017533,D,D,H
37,3,2025/03/15 11:00:00,3795,4206,-0.043911412,4794,0.549364652,D,D,H
37,3,2025/03/15 12:00:00,3796,4205,0.816933889,4795,-0.071335677,D,C,H
37,3,2025/03/15 13:00:00,3797,4204,0.92669394,4796,-0.662683466,D,D,H
37,3,2025/03/15 14:00:00,3798,4203,0.184455857,4797,-0.981356438,D,C,H
37,3,2025/03/15 15:00:00,3799,4202,-0.727370091,4798,-0.896230009,D,B,H
37,3,2025/03/15 16:00:00,3800,4201,-0.970455331,4799,-0.442331208,D,D,H
38,3,2025/05/16 13:00:00,3801,4200,-0.321308416,4800,0.193573916,D,B,H
38,3,2025/05/16 14:00:00,3802,4199,0.623247975,4801,0.74982905,D,D,H
38,3,2025/05/16 15:00:00,3803,4198,0.994793052,4802,0.997551513,D,A,H
38,3,2025/05/16 16:00:00,3804,4197,0.451729984,4803,0.834810777,D,D,H
38,3,2025/05/16 17:00:00,3805,4196,-0.506651548,4804,0.328569882,D,D,H
38,3,2025/05/16 18:00:00,3806,4195,-0.999219983,4805,-0.312867886,D,B,H
38,3,2025/05/16 19:00:00,3807,4194,-0.573110174,4806,-0.825569692,D,B,H
38,3,2025/05/16 20:00:00,3808,4193,0.379914486,4807,-0.998573775,D,B,H
38,3,2025/05/16 21:00:00,3809,4192,0.98364752,4808,-0.760694027,D,B,H
38,3,2025/05/16 22:00:00,3810,4191,0.68301956,4809,-0.20981099,D,B,H
38,3,2025/05/16 23:00:00,3811,4190,-0.245573433,4810,0.427403118,D,C,H
38,3,2025/05/17 00:00:00,3812,4189,-0.948387345,4811,0.888753374,D,C,H
38,3,2025/05/17 01:00:00,3813,4188,-0.779258305,4812,0.984407674,D,A,H
38,3,2025/05/17 02:00:00,3814,4187,0.106317226,4813,0.675007079,D,A,H
38,3,2025/05/17 03:00:00,3815,4186,0.89414519,4814,0.087860861,D,B,H
38,3,2025/05/17 04:00:00,3816,4185,0.85990019,4815,-0.535437525,D,C,H
38,3,2025/05/17 05:00:00,3817,4184,0.035066921,4816,-0.938419068,D,B,H
38,3,2025/05/17 06:00:00,3818,4183,-0.822006714,4817,-0.955268679,D,B,H
38,3,2025/05/17 07:00:00,3819,4182,-0.923331166,4818,-0.579053236,D,A,H
38,3,2025/05/17 08:00:00,3820,4181,-0.175749203,4819,0.035425636,D,C,H
38,3,2025/05/17 09:00:00,3821,4180,0.733415767,4820,0.635327897,D,A,H
