Snapshot,Label,Time,Value1,Value2,Value3,Value4,Value5,Value6
34,3,2025-05-25 17:00:00,-2.0283,-5.880747,1.253834,-1.001428,0.218397,-0.404833
34,3,2025-05-25 18:00:00,0.558956,-3.58934,-0.932842,0.593932,-0.167792,0.117188
34,3,2025-05-25 19:00:00,3.878525,-4.006235,-2.999965,0.538001,-1.552746,-0.282318
34,3,2025-05-25 20:00:00,0.644979,-7.254929,-1.321633,0.708457,-2.514224,0.721774
34,3,2025-05-25 21:00:00,3.540639,-5.886849,-3.497949,0.002663,-3.82194,2.085421
34,3,2025-05-25 22:00:00,11.749453,-1.847987,1.932888,2.47161,-5.081715,1.779133
34,3,2025-05-25 23:00:00,1.14465,13.558,3.23139,2.820512,-4.724823,-0.058594
34,3,2025-05-26 00:00:00,17.64946,5.7017,2.6635,-0.522021,-3.64083,-13.335506
35,3,2025-08-07 09:00:00,1.102297,-1.790773,0.001413,0.258347,-0.165129,0.516694
35,3,2025-08-07 10:00:00,1.102297,-1.790773,0.001413,0.258347,-0.165129,0.516694
35,3,2025-08-07 11:00:00,0.732385,0.661191,-1.579566,-0.127842,-0.167792,-0.588605
35,3,2025-08-07 12:00:00,-0.920942,4.488292,-2.274492,0.564635,-0.298298,-1.462192
35,3,2025-08-07 13:00:00,-0.920942,4.488292,-2.274492,0.564635,-0.298298,-1.462192
35,3,2025-08-07 14:00:00,-0.007309,-8.698994,0.781637,-1.440885,0.396843,-0.402169
35,3,2025-08-07 15:00:00,0.7689,-10.026559,-2.773765,-0.463427,-0.029297,1.259775
35,3,2025-08-07 16:00:00,2.74994,-9.853507,-5.671502,3.193384,-0.351565,3.520979
35,3,2025-08-07 17:00:00,6.124509,-1.498929,-5.683643,5.515844,0.042614,5.542478
35,3,2025-08-07 18:00:00,7.584331,3.175421,-5.182618,4.242753,1.033389,5.44926
35,3,2025-08-07 19:00:00,5.82032,-0.037238,-4.983628,2.146678,0.588605,3.590226
35,3,2025-08-07 20:00:00,5.82032,-0.037238,-4.983628,2.146678,0.588605,3.590226
35,3,2025-08-07 21:00:00,4.252384,0.24509,-4.098072,2.450303,0.740418,2.639402
35,3,2025-08-07 22:00:00,2.413871,3.714246,-3.368946,0.721774,0.553982,1.61134
35,3,2025-08-07 23:00:00,6.762723,10.486633,-7.823473,-1.142587,1.763153,-1.693905
35,3,2025-08-08 00:00:00,28.026657,14.907249,-21.338192,-11.108927,-1.219825,-17.026941
35,3,2025-08-08 01:00:00,28.026657,14.907249,-21.338192,-11.108927,-1.219825,-17.026941
35,3,2025-08-08 02:00:00,17.320156,-3.521389,2.360904,2.895086,-3.129463,-4.144208
35,3,2025-08-08 03:00:00,11.104436,-3.874089,-0.049963,-0.721774,-2.018837,-3.832593
35,3,2025-08-08 04:00:00,8.887936,-8.574099,1.183689,-1.198518,-0.561972,-2.966997
35,3,2025-08-08 05:00:00,5.510532,-7.379726,-0.497659,-1.536766,-0.583279,-2.301154
35,3,2025-08-08 06:00:00,2.864203,-3.338044,-2.202999,-1.110626,-0.759061,-1.022735
35,3,2025-08-08 07:00:00,1.198489,-3.992871,-1.755909,0.740418,-1.259775,-0.380862
35,3,2025-08-08 08:00:00,-0.339619,-2.962209,1.391503,1.629984,-1.329023,0.966804
35,3,2025-08-08 09:00:00,0.298232,-1.356787,0.384499,2.96966,-0.868259,0.934844
35,3,2025-08-08 10:00:00,-0.082866,-0.715683,-0.253358,2.793878,-1.267765,1.025398
35,3,2025-08-08 11:00:00,-1.311864,-0.642736,-0.566822,2.551511,-1.709885,0.990775
35,3,2025-08-08 12:00:00,-0.217896,-0.087785,0.499091,3.281275,-2.034817,1.430231
35,3,2025-08-08 13:00:00,-1.916793,1.76406,-1.513157,2.876442,-1.723202,0.902883
35,3,2025-08-08 14:00:00,-4.722529,0.115479,-5.039532,1.337013,-0.844289,0.801675
35,3,2025-08-08 15:00:00,-0.518163,-1.761415,-3.394929,1.337013,-2.269193,1.677925
35,3,2025-08-08 16:00:00,0.699484,-1.501464,-0.44771,0.463427,-1.986876,1.709885
35,3,2025-08-08 17:00:00,2.880201,0.614698,1.052806,2.359748,-0.436793,0.809665
35,3,2025-08-08 18:00:00,7.857451,6.846182,2.009035,4.213455,-0.322268,-1.984213
35,3,2025-08-08 19:00:00,13.871069,8.090149,0.902057,1.041379,-1.829737,-6.448025
35,3,2025-08-08 20:00:00,18.024126,9.077427,-4.585222,-5.009804,-3.222681,-9.833172
35,3,2025-08-08 21:00:00,24.548294,-20.008701,-5.02821,1.619331,0.22905,-2.381055
35,3,2025-08-08 22:00:00,12.199043,-11.993302,-4.07599,-1.467518,-0.165129,4.78608
35,3,2025-08-08 23:00:00,3.778424,-4.248735,1.115625,-1.701895,-1.363647,4.008376
35,3,2025-08-09 00:00:00,1.684454,-4.041217,2.890616,-1.669935,-1.928282,1.978886
35,3,2025-08-09 01:00:00,1.937527,-4.729475,2.5356,-1.813757,-1.829737,0.591269
35,3,2025-08-09 02:00:00,1.265806,-2.701756,-1.237532,-2.458293,0.532675,-0.476744
35,3,2025-08-09 03:00:00,1.153049,-1.920272,-0.727016,-2.887096,1.211835,-0.681823
35,3,2025-08-09 04:00:00,0.191962,-3.057899,0.155031,-2.860462,2.024163,0.037287
35,3,2025-08-09 05:00:00,0.590658,1.521827,0.106343,-2.317134,2.793878,0.340912
35,3,2025-08-09 06:00:00,1.463516,0.748554,-1.065834,-1.387617,3.246651,-0.058594
35,3,2025-08-09 07:00:00,1.463516,0.748554,-1.065834,-1.387617,3.246651,-0.058594
35,3,2025-08-09 08:00:00,2.20378,1.956207,-2.150805,-1.507469,3.491681,-0.764388
35,3,2025-08-09 09:00:00,1.880041,1.333964,-2.249584,-2.000193,3.654147,-0.173119
35,3,2025-08-09 10:00:00,0.132633,3.084032,-0.532784,-3.297255,3.662137,0.242367
35,3,2025-08-09 11:00:00,-2.280982,2.837438,-3.419107,-5.217547,5.00714,1.057359
35,3,2025-08-09 12:00:00,5.846597,3.360693,-13.01594,-0.20508,3.241324,1.206508
35,3,2025-08-09 13:00:00,10.24493,2.19153,-12.064693,2.056124,-7.313621,-1.608677
35,3,2025-08-09 14:00:00,0.36655,-6.796776,-7.277516,-5.238854,-7.827652,-0.745744
35,3,2025-08-09 15:00:00,23.123938,5.811691,-11.310157,-5.257497,-0.178446,-6.165708
35,3,2025-08-09 16:00:00,20.369907,7.799842,13.214352,3.579573,-5.870073,3.547612
35,3,2025-08-09 17:00:00,4.830317,-0.618321,5.444113,-1.82441,-0.23704,-0.556645
35,3,2025-08-09 18:00:00,5.97667,1.032088,0.49033,-0.514031,1.835064,-0.516694
35,3,2025-08-09 19:00:00,0.933091,0.056039,-1.715012,0.391516,2.580808,-1.14525
35,3,2025-08-09 20:00:00,-1.074053,-1.142907,-3.556631,0.359555,2.91373,-0.396843
35,3,2025-08-09 21:00:00,-1.535124,-1.635121,-4.009774,0.865596,2.008183,-0.255684
35,3,2025-08-09 22:00:00,-2.843964,-0.763566,-2.999441,-0.346238,2.080094,-0.402169
35,3,2025-08-09 23:00:00,-4.466692,-0.60719,-1.863943,0.114525,1.619331,-0.292971
35,3,2025-08-10 00:00:00,-1.977085,-0.299825,-2.281252,0.119852,1.507469,-0.181109
35,3,2025-08-10 01:00:00,-1.034104,1.214898,-2.574477,-0.567298,2.117381,-0.410159
35,3,2025-08-10 02:00:00,-1.034104,1.214898,-2.574477,-0.567298,2.117381,-0.410159
35,3,2025-08-10 03:00:00,-0.152971,0.58562,-5.583682,2.287837,0.354229,-1.337013
35,3,2025-08-10 04:00:00,3.132268,-4.418409,-4.900953,2.186629,-1.448875,-1.880341
35,3,2025-08-10 05:00:00,2.795041,0.742695,0.770283,2.836492,-1.741846,-0.745744
35,3,2025-08-10 06:00:00,4.33773,-0.883601,-4.95258,0.985448,-2.085421,1.025398
35,3,2025-08-10 07:00:00,12.786496,-9.146558,-13.326967,3.957772,-3.497008,3.795306
35,3,2025-08-10 08:00:00,12.489007,-10.546078,-4.93895,8.237811,-5.140309,10.467054
35,3,2025-08-10 09:00:00,15.265581,-1.599874,-9.277232,6.812907,-0.6472,10.102172
35,3,2025-08-10 10:00:00,13.054003,-3.021882,-8.284441,2.865789,0.194426,5.470567
35,3,2025-08-10 11:00:00,13.054003,-3.021882,-8.284441,2.865789,0.194426,5.470567
35,3,2025-08-10 12:00:00,23.157085,10.467781,-7.927259,-8.485505,-0.138495,-16.387732
35,3,2025-08-10 13:00:00,25.897846,24.805077,-4.593456,10.962441,-1.478172,-9.502913
35,3,2025-08-10 14:00:00,25.897846,24.805077,-4.593456,10.962441,-1.478172,-9.502913
35,3,2025-08-10 15:00:00,19.226326,-9.834171,-2.380273,-3.87787,-3.976415,-6.78361
35,3,2025-08-10 16:00:00,13.593466,-12.013878,2.82458,-2.506234,-2.51955,-2.695333
35,3,2025-08-10 17:00:00,5.517743,-8.06319,2.080106,1.5634,-2.018837,-0.737754
35,3,2025-08-10 18:00:00,1.577532,2.736308,0.129205,1.941599,-0.050604,0.623229
35,3,2025-08-10 19:00:00,1.577532,2.736308,0.129205,1.941599,-0.050604,0.623229
35,3,2025-08-10 20:00:00,0.443568,2.388513,-1.847873,1.520786,-0.423476,0.311615
35,3,2025-08-10 21:00:00,0.443568,2.388513,-1.847873,1.520786,-0.423476,0.311615
35,3,2025-08-10 22:00:00,0.960194,4.316973,-2.601832,-0.276991,-0.551318,0.0
35,3,2025-08-10 23:00:00,2.14672,2.22158,-1.631437,-4.55703,-0.22905,-0.705794
35,3,2025-08-11 00:00:00,2.399849,2.432298,-1.28275,-4.924576,0.88424,-0.639209
35,3,2025-08-11 01:00:00,2.969822,0.079321,-0.373684,-5.254834,0.945497,0.178446
35,3,2025-08-11 02:00:00,3.807897,0.988617,5.195253,-2.70865,2.51156,0.596595
35,3,2025-08-11 03:00:00,2.801348,0.289877,-1.136198,-2.887096,2.626085,0.372872
35,3,2025-08-11 04:00:00,2.251025,-0.13653,-4.68171,-2.173312,1.169221,-0.25302
35,3,2025-08-11 05:00:00,0.27442,-0.61614,-4.299209,0.633883,-0.183773,-0.266337
35,3,2025-08-11 06:00:00,-1.606587,0.931487,3.605506,0.44212,-0.942834,0.231713
35,3,2025-08-11 07:00:00,-0.250374,2.770658,5.225301,0.929517,-0.588605,0.45011
35,3,2025-08-11 08:00:00,-0.28029,3.982322,2.949889,-0.157139,0.314278,0.218397
35,3,2025-08-11 09:00:00,-0.28029,3.982322,2.949889,-0.157139,0.314278,0.218397
35,3,2025-08-11 10:00:00,-1.362502,0.859302,-0.329923,-0.844289,0.522021,-0.300961
35,3,2025-08-11 11:00:00,2.849978,-2.920563,-12.358777,0.599259,0.775041,-0.306288
35,3,2025-08-11 12:00:00,15.885976,-2.012929,-5.047484,4.740803,-12.682981,13.948082
36,3,2025-05-18 11:00:00,1.686827,-3.375054,-1.295042,-0.711121,0.013317,-0.207743
36,3,2025-05-18 12:00:00,1.686827,-3.375054,-1.295042,-0.711121,0.013317,-0.207743
36,3,2025-05-18 13:00:00,0.882479,1.149305,-0.973728,-1.861697,0.20508,0.114525
36,3,2025-05-18 14:00:00,-1.349818,-3.585759,-0.839587,1.981549,0.346238,0.47408
36,3,2025-05-18 15:00:00,-2.882074,-5.521821,-5.010687,3.350523,-1.736519,0.41815
36,3,2025-05-18 16:00:00,-2.167791,1.615502,-6.46485,3.773999,-3.443741,1.390281
36,3,2025-05-18 17:00:00,3.724496,-1.778448,-9.434383,2.394372,-5.356042,1.82441
36,3,2025-05-18 18:00:00,3.724496,-1.778448,-9.434383,2.394372,-5.356042,1.82441
36,3,2025-05-18 19:00:00,9.5438,0.933454,2.793168,0.506041,-1.875014,1.195854
36,3,2025-05-18 20:00:00,9.5438,0.933454,2.793168,0.506041,-1.875014,1.195854
36,3,2025-05-18 21:00:00,7.50011,-0.071307,0.477328,1.3743,-1.467518,-3.017601
36,3,2025-05-18 22:00:00,7.50011,-0.071307,0.477328,1.3743,-1.467518,-3.017601
36,3,2025-05-18 23:00:00,17.12429,-6.883269,-19.312916,-6.245609,-7.119195,-20.641138
36,3,2025-05-19 00:00:00,8.001104,-18.242182,-5.562645,2.428996,-0.689814,4.474466
36,3,2025-05-19 01:00:00,1.752601,-3.001344,-1.006702,-3.278612,-0.708457,4.056316
36,3,2025-05-19 02:00:00,-1.647462,2.962804,3.231789,-0.266337,-0.708457,1.877678
36,3,2025-05-19 03:00:00,1.25149,-2.664426,3.848016,-1.249122,0.101208,0.964141
36,3,2025-05-19 04:00:00,0.441278,0.413194,6.664454,0.143822,1.044042,0.388852
36,3,2025-05-19 05:00:00,0.708047,-2.795093,2.165072,1.451538,2.298491,-0.250357
36,3,2025-05-19 06:00:00,1.203661,-1.852807,0.550655,1.614004,2.756591,-0.6472
36,3,2025-05-19 07:00:00,2.62483,-1.948059,-1.841864,0.764388,3.209364,-0.740418
36,3,2025-05-19 08:00:00,4.86998,2.433305,-6.565598,-3.920484,1.416914,-0.569962
36,3,2025-05-19 09:00:00,-2.798478,-6.931548,3.32281,0.868259,1.515459,0.069248
36,3,2025-05-19 10:00:00,-5.703418,-3.498143,-1.096975,1.582043,1.944262,4.575674
36,3,2025-05-19 11:00:00,2.512591,-0.08191,-4.878931,3.507662,0.612576,4.916586
36,3,2025-05-19 12:00:00,20.986364,9.909281,-10.298571,0.340912,0.396843,3.161423
36,3,2025-05-19 13:00:00,23.799438,10.737345,-20.691076,-11.439185,0.436793,-19.722273
36,3,2025-05-19 14:00:00,26.50722,-17.77658,3.367933,1.406261,-3.37183,-4.626278
36,3,2025-05-19 15:00:00,4.437573,-3.803396,3.219827,0.713784,-3.60088,-2.162659
36,3,2025-05-19 16:00:00,9.617672,-2.826607,11.007706,-1.643301,-2.727294,-5.302775
36,3,2025-05-19 17:00:00,-3.33621,-6.636908,9.462284,-1.491489,1.619331,0.002663
36,3,2025-05-19 18:00:00,-1.099901,-1.845835,1.750761,-1.163894,2.823175,1.060022
36,3,2025-05-19 19:00:00,4.285956,-0.843405,-0.257695,-0.005327,2.911066,1.856371
36,3,2025-05-19 20:00:00,2.086313,3.052915,0.003787,0.969468,2.357085,0.814992
36,3,2025-05-19 21:00:00,2.086313,3.052915,0.003787,0.969468,2.357085,0.814992
36,3,2025-05-19 22:00:00,0.673776,4.883533,0.718233,-0.833636,1.558073,-0.993438
36,3,2025-05-19 23:00:00,-3.612425,-4.703164,-6.818808,0.340912,1.576717,3.864554
36,3,2025-05-20 00:00:00,0.489047,12.310123,2.836893,0.43413,-1.432895,5.814142
36,3,2025-05-20 01:00:00,21.428917,15.238426,9.687359,-7.196433,5.561122,-8.051375
36,3,2025-05-20 02:00:00,21.428917,15.238426,9.687359,-7.196433,5.561122,-8.051375
36,3,2025-05-20 03:00:00,15.050072,-0.752153,-11.3193,-10.016944,11.103601,-6.831551
36,3,2025-05-20 04:00:00,27.615267,-23.000828,-15.150129,-3.590226,-2.077431,-3.481028
36,3,2025-05-20 05:00:00,27.615267,-23.000828,-15.150129,-3.590226,-2.077431,-3.481028
36,3,2025-05-20 06:00:00,23.968872,18.379707,-0.691022,12.195583,-9.084764,-0.503377
36,3,2025-05-20 07:00:00,7.071899,4.177735,4.395261,-0.343575,-1.190528,-0.870923
36,3,2025-05-20 08:00:00,2.886547,-1.833689,1.177952,-3.683444,0.492724,-4.210792
36,3,2025-05-20 09:00:00,1.020496,-6.737886,2.163822,-2.301154,2.450303,-3.819276
36,3,2025-05-20 10:00:00,-0.865536,-9.410219,-3.145135,-7.140502,5.606399,-0.772378
36,3,2025-05-20 11:00:00,-4.365707,-7.701208,-9.609603,1.558073,-1.131933,3.307909
36,3,2025-05-20 12:00:00,1.581533,-2.506801,-6.529256,3.425097,-4.391902,5.462577
36,3,2025-05-20 13:00:00,4.785892,3.786052,-3.713212,5.566449,-3.979079,6.690392
36,3,2025-05-20 14:00:00,5.878265,2.703797,-4.110999,3.917821,-0.67117,5.643686
36,3,2025-05-20 15:00:00,8.272423,0.603575,-3.802118,0.6472,-0.098545,3.574246
36,3,2025-05-20 16:00:00,12.17296,11.247242,-10.89662,1.150577,0.519358,2.317134
36,3,2025-05-20 17:00:00,23.354649,1.470525,-14.293199,-8.035395,-4.73814,-16.688692
36,3,2025-05-20 18:00:00,9.554585,-16.417183,0.346551,-5.987261,-0.490061,1.984213
36,3,2025-05-20 19:00:00,3.749157,-1.760197,-0.488664,-4.061643,-2.68468,1.211835
36,3,2025-05-20 20:00:00,-0.799412,-6.277208,6.481587,-2.642066,-3.102829,-1.685915
36,3,2025-05-20 21:00:00,0.062048,-4.772907,9.120304,1.637974,-3.100166,-0.681823
36,3,2025-05-20 22:00:00,2.362556,1.129715,3.349625,3.840583,-2.713977,0.918864
36,3,2025-05-20 23:00:00,3.409136,-1.858763,0.50668,1.187864,-2.285174,1.278419
36,3,2025-05-21 00:00:00,2.862491,16.173885,-7.788994,1.986876,-4.458486,1.688578
36,3,2025-05-21 01:00:00,16.530151,-10.275782,-21.645998,-3.350523,-5.574439,-16.23592
36,3,2025-05-21 02:00:00,8.43048,-20.965443,-14.420609,-18.888638,1.614004,5.643686
36,3,2025-05-21 03:00:00,3.810015,0.808044,-1.721617,-2.879106,-0.005327,4.97518
36,3,2025-05-21 04:00:00,3.810015,0.808044,-1.721617,-2.879106,-0.005327,4.97518
36,3,2025-05-21 05:00:00,-0.291376,-0.306174,-0.113958,-4.168178,-2.399699,0.170456
36,3,2025-05-21 06:00:00,-0.291376,-0.306174,-0.113958,-4.168178,-2.399699,0.170456
36,3,2025-05-21 07:00:00,0.878069,-10.646277,2.999767,-4.05898,4.274713,0.588605
36,3,2025-05-21 08:00:00,0.878069,-10.646277,2.999767,-4.05898,4.274713,0.588605
36,3,2025-05-21 09:00:00,2.9983,-0.252148,-6.042516,1.470182,1.392944,2.943027
36,3,2025-05-21 10:00:00,2.9983,-0.252148,-6.042516,1.470182,1.392944,2.943027
36,3,2025-05-21 11:00:00,5.533767,0.171817,-3.539131,1.443548,0.439456,1.677925
36,3,2025-05-21 12:00:00,-3.319059,-2.780693,4.475167,0.793685,0.572625,0.985448
36,3,2025-05-21 13:00:00,3.262473,-5.542886,-0.537881,1.494152,1.741846,2.591461
36,3,2025-05-21 14:00:00,3.262473,-5.542886,-0.537881,1.494152,1.741846,2.591461
36,3,2025-05-21 15:00:00,1.603885,12.956993,-3.552081,3.140116,3.100166,2.500907
36,3,2025-05-21 16:00:00,4.643693,13.433155,-0.314747,-4.530397,-4.037673,-13.165051
36,3,2025-05-21 17:00:00,16.930538,20.548306,17.076944,12.262167,0.186436,0.02397
36,3,2025-05-21 18:00:00,2.979319,4.144673,5.330967,-0.287644,-1.582043,0.652526
36,3,2025-05-21 19:00:00,5.319689,-9.188584,4.753362,-0.308951,-1.368974,-1.206508
36,3,2025-05-21 20:00:00,2.795589,-13.554322,2.992521,-3.065542,-1.352993,-1.77647
36,3,2025-05-21 21:00:00,-1.442044,-3.504561,1.707256,-0.668507,0.154476,-1.502142
36,3,2025-05-21 22:00:00,-1.466919,-2.64504,1.005922,-1.283746,0.514031,-1.12128
36,3,2025-05-21 23:00:00,0.48909,0.185509,0.370583,0.130505,0.063921,-0.852279
36,3,2025-05-22 00:00:00,1.738196,-1.341356,-0.157363,0.010653,-0.375536,-0.47408
36,3,2025-05-22 01:00:00,1.851965,-1.328354,0.010987,0.146486,-0.269001,-0.44212
36,3,2025-05-22 02:00:00,1.192643,-0.273615,0.199713,0.428803,0.149149,-0.223723
36,3,2025-05-22 03:00:00,2.382976,-1.087167,1.103694,-0.149149,0.138495,-0.266337
36,3,2025-05-22 04:00:00,2.339004,-0.874962,-1.380543,0.103872,0.67916,-0.271664
36,3,2025-05-22 05:00:00,0.970309,-1.358457,-1.786675,-0.316941,0.476744,-0.585942
36,3,2025-05-22 06:00:00,0.164806,-1.229669,-1.372032,-0.391516,0.127842,-0.290308
36,3,2025-05-22 07:00:00,1.478036,-0.778035,-0.472936,-0.061258,0.106535,-0.141159
36,3,2025-05-22 08:00:00,2.713434,-1.588168,0.827623,0.276991,1.060022,-0.175783
36,3,2025-05-22 09:00:00,5.157674,-0.284451,-0.210332,-4.365268,2.644729,-0.378199
36,3,2025-05-22 10:00:00,8.141355,5.115477,0.547058,-4.668892,5.579765,-1.305053
36,3,2025-05-22 11:00:00,1.99185,4.248501,1.087711,-4.469139,6.400084,-2.351758
36,3,2025-05-22 12:00:00,6.013556,8.449398,-14.311602,-0.849616,6.892808,-0.149149
36,3,2025-05-22 13:00:00,6.013556,8.449398,-14.311602,-0.849616,6.892808,-0.149149
36,3,2025-05-22 14:00:00,16.020191,-3.969757,-10.551959,0.868259,-10.85857,-5.459914
37,3,2025-03-11 13:00:00,1.142016,1.018433,0.677593,0.175783,-0.460763,0.67916
37,3,2025-03-11 14:00:00,1.142016,1.018433,0.677593,0.175783,-0.460763,0.67916
37,3,2025-03-11 15:00:00,0.840727,-2.015249,-0.742828,1.61134,-1.35832,2.615432
37,3,2025-03-11 16:00:00,-0.013852,-0.92355,-0.614269,1.222488,-0.769715,1.675261
37,3,2025-03-11 17:00:00,-0.117969,-0.230842,-2.228961,0.854943,-0.556645,1.321033
37,3,2025-03-11 18:00:00,-0.891992,0.270666,-0.822522,0.953487,-0.588605,0.9162
37,3,2025-03-11 19:00:00,1.238552,-4.367179,1.939218,1.582043,-1.030725,1.142587
37,3,2025-03-11 20:00:00,1.238552,-4.367179,1.939218,1.582043,-1.030725,1.142587
37,3,2025-03-11 21:00:00,2.166201,1.690412,-0.666129,2.048133,-1.11329,1.896321
37,3,2025-03-11 22:00:00,3.915269,14.443416,-3.076536,4.551704,-1.446211,-0.170456
37,3,2025-03-11 23:00:00,20.746006,-0.66047,-1.873601,-5.718261,-5.997915,-16.97101
37,3,2025-03-12 00:00:00,20.746006,-0.66047,-1.873601,-5.718261,-5.997915,-16.97101
37,3,2025-03-12 01:00:00,6.314988,-24.025938,-10.685862,-2.359748,-1.203844,3.164087
37,3,2025-03-12 02:00:00,1.719709,-2.507801,0.907486,-4.740803,-2.96966,4.727486
37,3,2025-03-12 03:00:00,5.526621,5.27359,10.353405,-0.966804,-2.06944,1.789786
37,3,2025-03-12 04:00:00,-2.279624,-4.133046,0.561749,-2.064114,0.807002,-0.783032
37,3,2025-03-12 05:00:00,-4.189076,-9.090279,-1.058651,-1.632647,-0.210406,-0.269001
37,3,2025-03-12 06:00:00,0.005594,-2.169524,1.031222,1.510132,-1.712549,0.569962
37,3,2025-03-12 07:00:00,2.286758,-2.819684,4.777535,1.845717,-1.510132,1.566063
37,3,2025-03-12 08:00:00,2.792679,0.9293,-5.022938,2.674026,-0.24503,-0.186436
37,3,2025-03-12 09:00:00,2.792679,0.9293,-5.022938,2.674026,-0.24503,-0.186436
37,3,2025-03-12 10:00:00,10.894963,10.254079,-9.242382,3.124136,-4.466476,-10.437758
37,3,2025-03-12 11:00:00,22.914282,-27.60962,2.403798,-6.005905,-5.108348,-10.168757
37,3,2025-03-12 12:00:00,1.518448,-3.399812,-4.545327,-2.562164,-2.663373,5.079052
37,3,2025-03-12 13:00:00,-6.764307,-1.202284,-1.488679,-6.57853,-2.642066,1.864361
37,3,2025-03-12 14:00:00,0.443768,-8.080437,4.778444,-4.469139,-0.343575,0.053267
37,3,2025-03-12 15:00:00,2.057078,-7.097359,5.589742,-2.210599,1.073339,0.548655
37,3,2025-03-12 16:00:00,0.39841,-6.554809,5.567298,0.026634,2.852472,1.321033
37,3,2025-03-12 17:00:00,-2.443698,-6.099242,2.840644,3.851237,3.350523,3.145443
37,3,2025-03-12 18:00:00,0.233393,-3.786052,-2.483861,3.563592,2.927047,3.41178
37,3,2025-03-12 19:00:00,3.346711,-5.575164,-4.436595,2.572818,1.446211,2.650056
37,3,2025-03-12 20:00:00,4.741635,-5.491474,-2.236343,4.54904,1.235805,4.450496
37,3,2025-03-12 21:00:00,1.612594,-1.160511,-1.436001,1.504805,0.444783,3.646157
37,3,2025-03-12 22:00:00,2.056685,-1.511372,-1.106343,1.158567,-0.061258,2.354421
37,3,2025-03-12 23:00:00,-0.889903,10.628961,-13.281665,0.881576,3.499672,0.48207
37,3,2025-03-13 00:00:00,29.011864,-21.61354,-21.448755,-11.303353,5.814142,-8.450881
37,3,2025-03-13 01:00:00,14.296011,-4.730777,1.77299,1.8324,-2.303817,1.869688
37,3,2025-03-13 02:00:00,3.881154,-12.831744,-0.790259,-1.35033,-2.136025,-1.262439
37,3,2025-03-13 03:00:00,9.595996,-17.341148,5.520644,-3.449067,-2.833828,-4.676882
37,3,2025-03-13 04:00:00,2.54158,-12.241869,8.382631,-1.12128,-0.034624,-3.518315
37,3,2025-03-13 05:00:00,2.54158,-12.241869,8.382631,-1.12128,-0.034624,-3.518315
37,3,2025-03-13 06:00:00,2.896197,-1.326564,0.370246,0.154476,3.347859,1.651291
37,3,2025-03-13 07:00:00,2.896197,-1.326564,0.370246,0.154476,3.347859,1.651291
37,3,2025-03-13 08:00:00,4.059815,2.8912,-1.484807,1.123943,3.995059,1.411588
37,3,2025-03-13 09:00:00,6.796419,1.777487,2.605631,-1.661945,5.641023,1.273092
37,3,2025-03-13 10:00:00,5.809544,0.703823,0.001848,-3.811286,7.044621,4.722159
37,3,2025-03-13 11:00:00,1.637877,1.525167,0.337989,0.103872,3.789979,4.05099
37,3,2025-03-13 12:00:00,10.985018,14.953884,-12.325815,-0.854943,5.126992,-0.759061
37,3,2025-03-13 13:00:00,10.415792,19.461237,-12.243287,0.340912,-4.272049,-5.193576
37,3,2025-03-13 14:00:00,26.997185,6.454645,3.539221,5.185587,-4.53306,0.724437
37,3,2025-03-13 15:00:00,26.997185,6.454645,3.539221,5.185587,-4.53306,0.724437
37,3,2025-03-13 16:00:00,11.950981,5.220694,-1.033208,-0.929517,0.822982,-0.894893
37,3,2025-03-13 17:00:00,11.336212,-2.148679,-6.059922,-2.317134,2.199946,-2.97765
37,3,2025-03-13 18:00:00,9.351306,-2.450654,-3.322557,-1.528776,3.528969,-0.612576
37,3,2025-03-13 19:00:00,5.637024,-0.79283,-2.216116,-2.181302,6.245609,0.45011
37,3,2025-03-13 20:00:00,4.888613,0.041452,-9.564203,-0.25302,5.907361,0.117188
37,3,2025-03-13 21:00:00,-0.52258,0.351833,-10.189299,1.946925,0.926854,-0.013317
37,3,2025-03-13 22:00:00,1.98575,0.866396,-10.510876,6.285559,-7.832979,0.607249
37,3,2025-03-13 23:00:00,9.144775,-1.02109,-7.779326,4.200139,-8.107307,1.515459
37,3,2025-03-14 00:00:00,6.732072,3.608632,-4.153551,3.917821,-4.607635,2.237233
37,3,2025-03-14 01:00:00,4.382076,-0.168656,-4.444857,1.683252,-2.458293,0.231713
37,3,2025-03-14 02:00:00,4.382076,-0.168656,-4.444857,1.683252,-2.458293,0.231713
37,3,2025-03-14 03:00:00,2.206334,-12.40147,-0.163012,-1.59536,-1.081329,-1.752499
37,3,2025-03-14 04:00:00,-1.770951,-4.79898,-1.030702,0.300961,-0.697804,0.972131
37,3,2025-03-14 05:00:00,-1.770951,-4.79898,-1.030702,0.300961,-0.697804,0.972131
37,3,2025-03-14 06:00:00,-1.1494,0.996969,-0.808549,1.049369,-1.435558,1.360983
37,3,2025-03-14 07:00:00,7.499629,-0.768821,2.251308,1.614004,-2.146678,2.218589
37,3,2025-03-14 08:00:00,10.862268,8.486872,2.165967,2.940363,-0.905547,1.744509
37,3,2025-03-14 09:00:00,2.732324,10.299543,0.504287,1.251785,-1.544756,-3.755355
37,3,2025-03-14 10:00:00,10.84017,-23.908993,-9.23934,-1.486162,2.186629,1.195854
37,3,2025-03-14 11:00:00,10.84017,-23.908993,-9.23934,-1.486162,2.186629,1.195854
37,3,2025-03-14 12:00:00,4.207675,-6.315601,-5.274786,-2.72463,-0.346238,3.715405
